country_dest,country_origin,total
United Kingdom of Great Britain and Northern Ireland,Denmark,13911
United Kingdom of Great Britain and Northern Ireland,Djibouti,33
United Kingdom of Great Britain and Northern Ireland,Dominica,941
United Kingdom of Great Britain and Northern Ireland,Dominican Republic,72
United Kingdom of Great Britain and Northern Ireland,Ecuador,423
United Kingdom of Great Britain and Northern Ireland,Egypt,22368
United Kingdom of Great Britain and Northern Ireland,El Salvador,81
United Kingdom of Great Britain and Northern Ireland,Equatorial Guinea,6
United Kingdom of Great Britain and Northern Ireland,Eritrea,914
United Kingdom of Great Britain and Northern Ireland,Estonia,545
United Kingdom of Great Britain and Northern Ireland,Ethiopia,1086
United Kingdom of Great Britain and Northern Ireland,Faeroe Islands,38
United Kingdom of Great Britain and Northern Ireland,Falkland Islands (Malvinas),158
United Kingdom of Great Britain and Northern Ireland,Fiji,483
United Kingdom of Great Britain and Northern Ireland,Finland,5179
United Kingdom of Great Britain and Northern Ireland,France,52367
United Kingdom of Great Britain and Northern Ireland,French Polynesia,13
United Kingdom of Great Britain and Northern Ireland,Gabon,17
United Kingdom of Great Britain and Northern Ireland,Gambia,1354
United Kingdom of Great Britain and Northern Ireland,Georgia,76
United Kingdom of Great Britain and Northern Ireland,Germany,213058
United Kingdom of Great Britain and Northern Ireland,Ghana,31872
United Kingdom of Great Britain and Northern Ireland,Gibraltar,11215
United Kingdom of Great Britain and Northern Ireland,Greece,14266
United Kingdom of Great Britain and Northern Ireland,Greenland,9
United Kingdom of Great Britain and Northern Ireland,Grenada,1366
United Kingdom of Great Britain and Northern Ireland,Guatemala,69
United Kingdom of Great Britain and Northern Ireland,Guinea,36
United Kingdom of Great Britain and Northern Ireland,Guinea-Bissau,53
United Kingdom of Great Britain and Northern Ireland,Guyana,19978
United Kingdom of Great Britain and Northern Ireland,Haiti,21
United Kingdom of Great Britain and Northern Ireland,Honduras,59
United Kingdom of Great Britain and Northern Ireland,Hungary,12192
United Kingdom of Great Britain and Northern Ireland,Iceland,419
United Kingdom of Great Britain and Northern Ireland,India,399526
United Kingdom of Great Britain and Northern Ireland,Indonesia,938
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Republic of),31563
United Kingdom of Great Britain and Northern Ireland,Iraq,15166
United Kingdom of Great Britain and Northern Ireland,Ireland,611877
United Kingdom of Great Britain and Northern Ireland,Isle of Man,9974
United Kingdom of Great Britain and Northern Ireland,Israel,11935
United Kingdom of Great Britain and Northern Ireland,Italy,88822
United Kingdom of Great Britain and Northern Ireland,Jamaica,138898
United Kingdom of Great Britain and Northern Ireland,Japan,27561
United Kingdom of Great Britain and Northern Ireland,Jordan,2469
United Kingdom of Great Britain and Northern Ireland,Kazakhstan,121
United Kingdom of Great Britain and Northern Ireland,Kenya,109722
United Kingdom of Great Britain and Northern Ireland,Kiribati,24
United Kingdom of Great Britain and Northern Ireland,Kuwait,820
United Kingdom of Great Britain and Northern Ireland,Kyrgyzstan,18
United Kingdom of Great Britain and Northern Ireland,Lao People's Democratic Republic,64
United Kingdom of Great Britain and Northern Ireland,Latvia,1160
United Kingdom of Great Britain and Northern Ireland,Lebanon,8712
United Kingdom of Great Britain and Northern Ireland,Lesotho,45
United Kingdom of Great Britain and Northern Ireland,Liberia,219
United Kingdom of Great Britain and Northern Ireland,Libya,6468
United Kingdom of Great Britain and Northern Ireland,Liechtenstein,7
United Kingdom of Great Britain and Northern Ireland,Lithuania,1182
United Kingdom of Great Britain and Northern Ireland,Luxembourg,691
United Kingdom of Great Britain and Northern Ireland,Madagascar,110
United Kingdom of Great Britain and Northern Ireland,Malawi,10474
United Kingdom of Great Britain and Northern Ireland,Malaysia,42754
United Kingdom of Great Britain and Northern Ireland,Maldives,27
United Kingdom of Great Britain and Northern Ireland,Mali,16
United Kingdom of Great Britain and Northern Ireland,Malta,30631
United Kingdom of Great Britain and Northern Ireland,Mauritania,3
United Kingdom of Great Britain and Northern Ireland,Mauritius,22883
United Kingdom of Great Britain and Northern Ireland,Mexico,704
United Kingdom of Great Britain and Northern Ireland,Monaco,60
United Kingdom of Great Britain and Northern Ireland,Mongolia,40
United Kingdom of Great Britain and Northern Ireland,Montenegro,197
United Kingdom of Great Britain and Northern Ireland,Montserrat,1290
United Kingdom of Great Britain and Northern Ireland,Morocco,8857
United Kingdom of Great Britain and Northern Ireland,Mozambique,467
United Kingdom of Great Britain and Northern Ireland,Myanmar,10359
United Kingdom of Great Britain and Northern Ireland,Namibia,172
United Kingdom of Great Britain and Northern Ireland,Nauru,0
United Kingdom of Great Britain and Northern Ireland,Nepal,828
United Kingdom of Great Britain and Northern Ireland,Netherlands,28913
United Kingdom of Great Britain and Northern Ireland,New Caledonia,19
United Kingdom of Great Britain and Northern Ireland,New Zealand,40222
United Kingdom of Great Britain and Northern Ireland,Nicaragua,31
United Kingdom of Great Britain and Northern Ireland,Niger,13
United Kingdom of Great Britain and Northern Ireland,Nigeria,45984
United Kingdom of Great Britain and Northern Ireland,Norway,8506
United Kingdom of Great Britain and Northern Ireland,Oman,281
United Kingdom of Great Britain and Northern Ireland,Pakistan,228321
United Kingdom of Great Britain and Northern Ireland,Panama,68
United Kingdom of Great Britain and Northern Ireland,Papua New Guinea,147
United Kingdom of Great Britain and Northern Ireland,Paraguay,70
United Kingdom of Great Britain and Northern Ireland,Peru,567
United Kingdom of Great Britain and Northern Ireland,Philippines,21328
United Kingdom of Great Britain and Northern Ireland,Poland,71908
United Kingdom of Great Britain and Northern Ireland,Portugal,19323
United Kingdom of Great Britain and Northern Ireland,Qatar,148
United Kingdom of Great Britain and Northern Ireland,Republic of Korea,1717
United Kingdom of Great Britain and Northern Ireland,Republic of Moldova,61
United Kingdom of Great Britain and Northern Ireland,Réunion,1
United Kingdom of Great Britain and Northern Ireland,Romania,3873
United Kingdom of Great Britain and Northern Ireland,Russian Federation,4247
United Kingdom of Great Britain and Northern Ireland,Rwanda,331
United Kingdom of Great Britain and Northern Ireland,Saint Helena,480
United Kingdom of Great Britain and Northern Ireland,Saint Kitts and Nevis,910
United Kingdom of Great Britain and Northern Ireland,Saint Lucia,1153
United Kingdom of Great Britain and Northern Ireland,Saint Vincent and the Grenadines,990
United Kingdom of Great Britain and Northern Ireland,Samoa,38
United Kingdom of Great Britain and Northern Ireland,Sao Tome and Principe,11
United Kingdom of Great Britain and Northern Ireland,Saudi Arabia,4198
United Kingdom of Great Britain and Northern Ireland,Senegal,100
United Kingdom of Great Britain and Northern Ireland,Serbia,1586
United Kingdom of Great Britain and Northern Ireland,Seychelles,2896
United Kingdom of Great Britain and Northern Ireland,Sierra Leone,6161
United Kingdom of Great Britain and Northern Ireland,Singapore,33320
United Kingdom of Great Britain and Northern Ireland,Slovakia,1431
United Kingdom of Great Britain and Northern Ireland,Slovenia,334
United Kingdom of Great Britain and Northern Ireland,Solomon Islands,42
United Kingdom of Great Britain and Northern Ireland,Somalia,6078
United Kingdom of Great Britain and Northern Ireland,South Africa,66921
United Kingdom of Great Britain and Northern Ireland,Spain,37827
United Kingdom of Great Britain and Northern Ireland,Sri Lanka,38424
United Kingdom of Great Britain and Northern Ireland,Sudan,1489
United Kingdom of Great Britain and Northern Ireland,Suriname,36
United Kingdom of Great Britain and Northern Ireland,Swaziland,118
United Kingdom of Great Britain and Northern Ireland,Sweden,10818
United Kingdom of Great Britain and Northern Ireland,Switzerland,12338
United Kingdom of Great Britain and Northern Ireland,Syrian Arab Republic,2761
United Kingdom of Great Britain and Northern Ireland,Tajikistan,13
United Kingdom of Great Britain and Northern Ireland,Thailand,7189
United Kingdom of Great Britain and Northern Ireland,The former Yugoslav Republic of Macedonia,347
United Kingdom of Great Britain and Northern Ireland,Timor-Leste,330
United Kingdom of Great Britain and Northern Ireland,Togo,76
United Kingdom of Great Britain and Northern Ireland,Tonga,19
United Kingdom of Great Britain and Northern Ireland,Trinidad and Tobago,17191
United Kingdom of Great Britain and Northern Ireland,Tunisia,2367
United Kingdom of Great Britain and Northern Ireland,Turkey,25947
United Kingdom of Great Britain and Northern Ireland,Turkmenistan,12
United Kingdom of Great Britain and Northern Ireland,Turks and Caicos Islands,17
United Kingdom of Great Britain and Northern Ireland,Uganda,49648
United Kingdom of Great Britain and Northern Ireland,Ukraine,3233
United Kingdom of Great Britain and Northern Ireland,United Arab Emirates,754
United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,29112
United Kingdom of Great Britain and Northern Ireland,United States of America,141818
United Kingdom of Great Britain and Northern Ireland,United States Virgin Islands,21
United Kingdom of Great Britain and Northern Ireland,Uruguay,134
United Kingdom of Great Britain and Northern Ireland,Uzbekistan,73
United Kingdom of Great Britain and Northern Ireland,Vanuatu,16
United Kingdom of Great Britain and Northern Ireland,Venezuela (Bolivarian Republic of),555
United Kingdom of Great Britain and Northern Ireland,Viet Nam,19674
United Kingdom of Great Britain and Northern Ireland,Yemen,1745
United Kingdom of Great Britain and Northern Ireland,Zambia,16558
United Kingdom of Great Britain and Northern Ireland,Zimbabwe,20857
Albania,Bonaire, Sint Eustatius and Saba,1151
Albania,Greece,40087
Albania,Italy,11287
Albania,The former Yugoslav Republic of Macedonia,678
Albania,Turkey,2489
Albania,United States of America,3011
Andorra,Argentina,86
Andorra,Australia,36
Andorra,Belgium,241
Andorra,Chile,68
Andorra,Denmark,84
Andorra,France,4135
Andorra,Germany,347
Andorra,Italy,109
Andorra,Morocco,296
Andorra,Netherlands,190
Andorra,Philippines,146
Andorra,Portugal,3957
Andorra,Spain,27103
Andorra,Sweden,54
Andorra,Switzerland,64
Andorra,United Kingdom of Great Britain and Northern Ireland,1043
Andorra,United States of America,100
Andorra,Uruguay,78
Bosnia and Herzegovina,Austria,310
Bosnia and Herzegovina,Croatia,21218
Bosnia and Herzegovina,France,259
Bosnia and Herzegovina,Germany,816
Bosnia and Herzegovina,Hungary,233
Bosnia and Herzegovina,Italy,165
Bosnia and Herzegovina,Montenegro,3727
Bosnia and Herzegovina,Romania,624
Bosnia and Herzegovina,Russian Federation,271
Bosnia and Herzegovina,Serbia,16974
Bosnia and Herzegovina,Slovakia,4681
Bosnia and Herzegovina,Slovenia,2796
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,2468
Croatia,Albania,0
Croatia,Algeria,0
Croatia,Argentina,143
Croatia,Australia,694
Croatia,Austria,1265
Croatia,Belarus,0
Croatia,Belgium,192
Croatia,Bolivia (Plurinational State of),0
Croatia,Botswana,312821
Croatia,British Virgin Islands,122
Croatia,Burkina Faso,0
Croatia,Bonaire, Sint Eustatius and Saba,473
Croatia,Chile,122
Croatia,China,0
Croatia,Colombia,0
Croatia,Czech Republic,0
Croatia,Denmark,44
Croatia,Egypt,0
Croatia,Estonia,0
Croatia,Finland,0
Croatia,France,831
Croatia,Germany,5148
Croatia,Greece,0
Croatia,Hungary,1666
Croatia,India,0
Croatia,Indonesia,0
Croatia,Iran (Islamic Republic of),0
Croatia,Iraq,0
Croatia,Ireland,0
Croatia,Israel,0
Croatia,Italy,2065
Croatia,Japan,0
Croatia,Jordan,0
Croatia,Kazakhstan,0
Croatia,Latvia,0
Croatia,Lebanon,0
Croatia,Libya,0
Croatia,Lithuania,0
Croatia,Luxembourg,0
Croatia,Mexico,0
Croatia,Montenegro,0
Croatia,Morocco,0
Croatia,Netherlands,232
Croatia,New Zealand,82
Croatia,Nigeria,0
Croatia,Norway,0
Croatia,Peru,53
Croatia,Philippines,0
Croatia,Poland,655
Croatia,Portugal,0
Croatia,Republic of Korea,0
Croatia,Republic of Moldova,0
Croatia,Romania,0
Croatia,Russian Federation,0
Croatia,Serbia,0
Croatia,Slovakia,0
Croatia,Slovenia,29943
Croatia,South Africa,0
Croatia,Spain,0
Croatia,State of Palestine,0
Croatia,Sudan,0
Croatia,Sweden,279
Croatia,Switzerland,465
Croatia,Syrian Arab Republic,0
Croatia,The former Yugoslav Republic of Macedonia,12962
Croatia,Turkey,0
Croatia,Ukraine,0
Croatia,United Kingdom of Great Britain and Northern Ireland,182
Croatia,United States of America,1187
Croatia,Venezuela (Bolivarian Republic of),0
Croatia,Zambia,0
Gibraltar,Morocco,2021
Gibraltar,Spain,2392
Gibraltar,United Kingdom of Great Britain and Northern Ireland,3025
Greece,Afghanistan,621
Greece,Albania,63963
Greece,Algeria,203
Greece,American Samoa,3
Greece,Andorra,6
Greece,Angola,20
Greece,Anguilla,6
Greece,Antigua and Barbuda,12
Greece,Argentina,641
Greece,Armenia,12148
Greece,Aruba,41
Greece,Australia,19643
Greece,Austria,3523
Greece,Azerbaijan,171
Greece,Bahamas,21
Greece,Bahrain,5
Greece,Bangladesh,7665
Greece,Barbados,6
Greece,Belarus,592
Greece,Belgium,5284
Greece,Belize,5
Greece,Benin,5
Greece,Bermuda,2
Greece,Bhutan,6
Greece,Bolivia (Plurinational State of),9
Greece,Botswana,487
Greece,Brazil,3
Greece,British Virgin Islands,1460
Greece,Brunei Darussalam,12
Greece,Burkina Faso,7509
Greece,Burundi,5
Greece,Cambodia,44
Greece,Cameroon,32
Greece,Canada,8
Greece,Cabo Verde,188
Greece,Bonaire, Sint Eustatius and Saba,14677
Greece,Cayman Islands,15
Greece,Central African Republic,42
Greece,Chad,18
Greece,Channel Islands,2
Greece,Chile,783
Greece,China,329
Greece,China, Hong Kong Special Administrative Region,30
Greece,Colombia,442
Greece,Comoros,0
Greece,Congo,35
Greece,Cook Islands,5
Greece,Costa Rica,26
Greece,Côte d'Ivoire,117
Greece,Croatia,466
Greece,Cuba,194
Greece,Cyprus,45588
Greece,Czech Republic,2296
Greece,Democratic People's Republic of Korea,541
Greece,Democratic Republic of the Congo,657
Greece,Denmark,1836
Greece,Djibouti,3
Greece,Dominica,410
Greece,Dominican Republic,218
Greece,Ecuador,51
Greece,Egypt,12485
Greece,El Salvador,18
Greece,Equatorial Guinea,2
Greece,Eritrea,137
Greece,Estonia,146
Greece,Ethiopia,3422
Greece,Faeroe Islands,3
Greece,Fiji,11
Greece,Finland,1528
Greece,France,10626
Greece,French Guiana,2
Greece,French Polynesia,17
Greece,Gabon,18
Greece,Gambia,59
Greece,Georgia,36031
Greece,Germany,26527
Greece,Ghana,633
Greece,Gibraltar,12
Greece,Greenland,8
Greece,Grenada,2
Greece,Guadeloupe,20
Greece,Guam,2
Greece,Guatemala,41
Greece,Guinea,11
Greece,Guinea-Bissau,3
Greece,Guyana,14
Greece,Haiti,143
Greece,Holy See,2
Greece,Honduras,62
Greece,Hungary,905
Greece,Iceland,39
Greece,India,5351
Greece,Indonesia,195
Greece,Iran (Islamic Republic of),2645
Greece,Iraq,6631
Greece,Ireland,1042
Greece,Isle of Man,18
Greece,Israel,1413
Greece,Italy,12933
Greece,Jamaica,72
Greece,Japan,1185
Greece,Jordan,2473
Greece,Kazakhstan,3531
Greece,Kenya,480
Greece,Kuwait,29
Greece,Kyrgyzstan,74
Greece,Lao People's Democratic Republic,6
Greece,Latvia,75
Greece,Lebanon,5775
Greece,Lesotho,3
Greece,Liberia,35
Greece,Libya,1123
Greece,Liechtenstein,12
Greece,Lithuania,293
Greece,Luxembourg,146
Greece,Madagascar,63
Greece,Malaysia,63
Greece,Maldives,8
Greece,Mali,15
Greece,Malta,227
Greece,Marshall Islands,2
Greece,Mauritania,3
Greece,Mauritius,45
Greece,Mexico,379
Greece,Monaco,11
Greece,Mongolia,9
Greece,Montserrat,2
Greece,Morocco,762
Greece,Mozambique,39
Greece,Myanmar,42
Greece,Namibia,8
Greece,Nepal,29
Greece,Netherlands,5508
Greece,New Zealand,567
Greece,Nicaragua,41
Greece,Niger,33
Greece,Nigeria,1565
Greece,Northern Mariana Islands,14
Greece,Norway,958
Greece,Oman,3
Greece,Pakistan,5947
Greece,Palau,8
Greece,Panama,286
Greece,Papua New Guinea,3
Greece,Paraguay,72
Greece,Peru,209
Greece,Philippines,11217
Greece,Poland,29946
Greece,Portugal,731
Greece,Puerto Rico,18
Greece,Qatar,6
Greece,Republic of Korea,15
Greece,Republic of Moldova,9177
Greece,Réunion,5
Greece,Romania,5983
Greece,Russian Federation,28345
Greece,Rwanda,174
Greece,Saint Helena,26
Greece,Saint Kitts and Nevis,6
Greece,Saint Pierre and Miquelon,11
Greece,Saint Vincent and the Grenadines,92
Greece,Samoa,2
Greece,San Marino,9
Greece,Sao Tome and Principe,3
Greece,Saudi Arabia,532
Greece,Senegal,81
Greece,Serbia,0
Greece,Seychelles,41
Greece,Sierra Leone,436
Greece,Singapore,65
Greece,Slovakia,699
Greece,Slovenia,104
Greece,Solomon Islands,6
Greece,Somalia,44
Greece,South Africa,1755
Greece,Spain,2586
Greece,Sri Lanka,1344
Greece,State of Palestine,389
Greece,Sudan,1141
Greece,Suriname,2
Greece,Swaziland,6
Greece,Sweden,3364
Greece,Switzerland,2747
Greece,Syrian Arab Republic,6547
Greece,Tajikistan,15
Greece,Thailand,326
Greece,The former Yugoslav Republic of Macedonia,4152
Greece,Timor-Leste,0
Greece,Togo,11
Greece,Tokelau,3
Greece,Trinidad and Tobago,9
Greece,Tunisia,529
Greece,Turkey,34502
Greece,Turkmenistan,40196
Greece,Tuvalu,20
Greece,Uganda,107
Greece,Ukraine,189
Greece,United Arab Emirates,17
Greece,United Kingdom of Great Britain and Northern Ireland,34223
Greece,United Republic of Tanzania,268
Greece,United States of America,43336
Greece,United States Virgin Islands,14
Greece,Uruguay,56
Greece,Uzbekistan,1284
Greece,Vanuatu,3
Greece,Venezuela (Bolivarian Republic of),585
Greece,Viet Nam,713
Greece,Wallis and Futuna Islands,884
Greece,Western Sahara,203
Greece,Yemen,69
Greece,Zambia,189
Greece,Zimbabwe,61
Italy,Afghanistan,271
Italy,Albania,44935
Italy,Algeria,6171
Italy,Andorra,2
Italy,Angola,304
Italy,Antigua and Barbuda,1
Italy,Argentina,31345
Italy,Armenia,25
Italy,Australia,8059
Italy,Austria,16037
Italy,Azerbaijan,6
Italy,Bahamas,6
Italy,Bahrain,0
Italy,Bangladesh,5421
Italy,Barbados,3
Italy,Belarus,93
Italy,Belgium,14298
Italy,Belize,4
Italy,Benin,107
Italy,Bhutan,12
Italy,Bolivia (Plurinational State of),94
Italy,Botswana,4034
Italy,Brazil,1
Italy,British Virgin Islands,25441
Italy,Bulgaria,0
Italy,Burkina Faso,446
Italy,Burundi,381
Italy,Cambodia,101
Italy,Cameroon,6799
Italy,Canada,41
Italy,Cabo Verde,254
Italy,Bonaire, Sint Eustatius and Saba,10188
Italy,Central African Republic,6
Italy,Chad,17
Italy,Chile,8674
Italy,China,32172
Italy,Colombia,9633
Italy,Comoros,3
Italy,Congo,508
Italy,Costa Rica,92
Italy,Côte d'Ivoire,1324
Italy,Croatia,6648
Italy,Cuba,1444
Italy,Cyprus,42
Italy,Czech Republic,937
Italy,Democratic People's Republic of Korea,1
Italy,Democratic Republic of the Congo,205
Italy,Denmark,4729
Italy,Djibouti,2
Italy,Dominica,0
Italy,Dominican Republic,9060
Italy,Ecuador,997
Italy,Egypt,40045
Italy,El Salvador,724
Italy,Equatorial Guinea,6
Italy,Eritrea,779
Italy,Estonia,31
Italy,Ethiopia,16703
Italy,Fiji,3
Italy,Finland,462
Italy,France,66902
Italy,Gabon,14
Italy,Gambia,84
Italy,Georgia,11
Italy,Germany,96165
Italy,Ghana,25093
Italy,Greece,19876
Italy,Grenada,1
Italy,Guatemala,108
Italy,Guinea,103
Italy,Guinea-Bissau,35
Italy,Guyana,9
Italy,Haiti,38
Italy,Holy See,8
Italy,Honduras,78
Italy,Hungary,698
Italy,Iceland,55
Italy,India,3413
Italy,Indonesia,166
Italy,Iran (Islamic Republic of),19096
Italy,Iraq,176
Italy,Ireland,4114
Italy,Israel,7287
Italy,Jamaica,38
Italy,Japan,13179
Italy,Jordan,5005
Italy,Kazakhstan,50
Italy,Kenya,134
Italy,Kiribati,21
Italy,Kuwait,49
Italy,Kyrgyzstan,3
Italy,Lao People's Democratic Republic,77
Italy,Latvia,38
Italy,Lebanon,9128
Italy,Lesotho,0
Italy,Liberia,4
Italy,Libya,5450
Italy,Liechtenstein,3
Italy,Lithuania,16
Italy,Luxembourg,929
Italy,Madagascar,193
Italy,Malawi,8
Italy,Malaysia,67
Italy,Maldives,1
Italy,Mali,43
Italy,Malta,257
Italy,Marshall Islands,2
Italy,Mauritania,46
Italy,Mauritius,9594
Italy,Mexico,4331
Italy,Micronesia (Federated States of),0
Italy,Monaco,154
Italy,Mongolia,5
Italy,Montenegro,1458
Italy,Morocco,169285
Italy,Mozambique,58
Italy,Myanmar,28
Italy,Namibia,13
Italy,Nauru,0
Italy,Nepal,11
Italy,Netherlands,17068
Italy,New Zealand,88
Italy,Nicaragua,78
Italy,Niger,4
Italy,Nigeria,11859
Italy,Norway,159
Italy,Oman,38
Italy,Pakistan,6808
Italy,Palau,2
Italy,Panama,143
Italy,Papua New Guinea,3
Italy,Paraguay,53
Italy,Peru,12843
Italy,Philippines,65197
Italy,Poland,24516
Italy,Portugal,6791
Italy,Qatar,0
Italy,Republic of Korea,630
Italy,Republic of Moldova,84
Italy,Romania,40066
Italy,Russian Federation,7359
Italy,Rwanda,126
Italy,Saint Kitts and Nevis,2
Italy,Saint Lucia,1
Italy,Saint Vincent and the Grenadines,0
Italy,Samoa,13
Italy,San Marino,1055
Italy,Sao Tome and Principe,9
Italy,Saudi Arabia,17
Italy,Senegal,44973
Italy,Serbia,17845
Italy,Seychelles,181
Italy,Sierra Leone,91
Italy,Singapore,40
Italy,Slovakia,223
Italy,Slovenia,1268
Italy,Solomon Islands,1
Italy,Somalia,11363
Italy,South Africa,409
Italy,Spain,26557
Italy,Sri Lanka,19974
Italy,State of Palestine,55
Italy,Sudan,47
Italy,Suriname,12
Italy,Swaziland,1
Italy,Sweden,5968
Italy,Switzerland,43544
Italy,Syrian Arab Republic,527
Italy,Tajikistan,7
Italy,Thailand,568
Italy,The former Yugoslav Republic of Macedonia,72688
Italy,Timor-Leste,10
Italy,Togo,87
Italy,Tonga,5
Italy,Trinidad and Tobago,21
Italy,Tunisia,70813
Italy,Turkey,7575
Italy,Turkmenistan,7
Italy,Tuvalu,0
Italy,Uganda,53
Italy,Ukraine,206
Italy,United Arab Emirates,2
Italy,United Kingdom of Great Britain and Northern Ireland,59492
Italy,United Republic of Tanzania,135
Italy,United States of America,63755
Italy,Uruguay,678
Italy,Uzbekistan,191
Italy,Vanuatu,1
Italy,Venezuela (Bolivarian Republic of),9773
Italy,Viet Nam,636
Italy,Yemen,40
Italy,Zambia,20
Italy,Zimbabwe,30
Malta,Albania,16
Malta,Algeria,21
Malta,Argentina,7
Malta,Armenia,11
Malta,Australia,3435
Malta,Austria,18
Malta,Bangladesh,6
Malta,Belarus,3
Malta,Belgium,19
Malta,Botswana,25
Malta,British Virgin Islands,27
Malta,Burkina Faso,77
Malta,Bonaire, Sint Eustatius and Saba,1385
Malta,China,148
Malta,Croatia,18
Malta,Cyprus,21
Malta,Czech Republic,10
Malta,Denmark,12
Malta,Egypt,255
Malta,Eritrea,10
Malta,Ethiopia,25
Malta,Finland,8
Malta,France,97
Malta,Georgia,12
Malta,Germany,323
Malta,Ghana,6
Malta,Greece,11
Malta,Hungary,5
Malta,India,130
Malta,Indonesia,11
Malta,Iran (Islamic Republic of),9
Malta,Iraq,32
Malta,Ireland,47
Malta,Israel,8
Malta,Italy,665
Malta,Japan,15
Malta,Jordan,12
Malta,Kenya,18
Malta,Kuwait,8
Malta,Latvia,4
Malta,Lebanon,30
Malta,Libya,435
Malta,Lithuania,3
Malta,Malaysia,16
Malta,Morocco,83
Malta,Netherlands,72
Malta,New Zealand,9
Malta,Niger,10
Malta,Nigeria,51
Malta,Norway,5
Malta,Pakistan,54
Malta,Peru,8
Malta,Philippines,94
Malta,Poland,20
Malta,Portugal,3
Malta,Republic of Moldova,6
Malta,Romania,76
Malta,Russian Federation,129
Malta,Saudi Arabia,11
Malta,Serbia,101
Malta,Singapore,8
Malta,Slovakia,13
Malta,Slovenia,6
Malta,Somalia,7
Malta,South Africa,45
Malta,Spain,11
Malta,Sri Lanka,9
Malta,State of Palestine,12
Malta,Sudan,8
Malta,Sweden,28
Malta,Switzerland,17
Malta,Syrian Arab Republic,101
Malta,Thailand,42
Malta,The former Yugoslav Republic of Macedonia,14
Malta,Trinidad and Tobago,9
Malta,Tunisia,161
Malta,Turkey,79
Malta,Ukraine,30
Malta,United Arab Emirates,6
Malta,United Kingdom of Great Britain and Northern Ireland,5333
Malta,United States of America,832
Malta,Uzbekistan,7
Malta,Zimbabwe,15
Montenegro,Albania,0
Portugal,Albania,11
Portugal,Algeria,55
Portugal,Andorra,122
Portugal,Angola,141573
Portugal,Argentina,303
Portugal,Armenia,16
Portugal,Australia,348
Portugal,Austria,113
Portugal,Azerbaijan,2
Portugal,Bangladesh,76
Portugal,Belarus,38
Portugal,Belgium,1464
Portugal,Benin,7
Portugal,Bolivia (Plurinational State of),15
Portugal,Botswana,13
Portugal,British Virgin Islands,23722
Portugal,Burkina Faso,183
Portugal,Cameroon,30179
Portugal,Cabo Verde,16
Portugal,Bonaire, Sint Eustatius and Saba,4262
Portugal,Chile,55
Portugal,China,673
Portugal,China, Hong Kong Special Administrative Region,27
Portugal,China, Macao Special Administrative Region,842
Portugal,Colombia,107
Portugal,Congo,532
Portugal,Côte d'Ivoire,27
Portugal,Croatia,27
Portugal,Cuba,116
Portugal,Cyprus,5
Portugal,Czech Republic,37
Portugal,Democratic People's Republic of Korea,1
Portugal,Democratic Republic of the Congo,472
Portugal,Denmark,276
Portugal,Dominican Republic,10
Portugal,Ecuador,65
Portugal,Egypt,30
Portugal,El Salvador,6
Portugal,Equatorial Guinea,16
Portugal,Estonia,66
Portugal,Ethiopia,3
Portugal,Finland,91
Portugal,France,58434
Portugal,Gabon,21
Portugal,Gambia,7
Portugal,Georgia,40
Portugal,Germany,16069
Portugal,Ghana,15
Portugal,Greece,42
Portugal,Guatemala,7
Portugal,Guinea,86
Portugal,Guinea-Bissau,6588
Portugal,Hungary,63
Portugal,Iceland,9
Portugal,India,1939
Portugal,Indonesia,28
Portugal,Iran (Islamic Republic of),52
Portugal,Iraq,16
Portugal,Ireland,199
Portugal,Israel,28
Portugal,Italy,985
Portugal,Jamaica,7
Portugal,Japan,81
Portugal,Jordan,3
Portugal,Kazakhstan,27
Portugal,Kenya,43
Portugal,Latvia,20
Portugal,Lebanon,17
Portugal,Liberia,8
Portugal,Libya,2
Portugal,Liechtenstein,1
Portugal,Lithuania,38
Portugal,Luxembourg,1485
Portugal,Madagascar,10
Portugal,Malawi,55
Portugal,Malaysia,10
Portugal,Mali,12
Portugal,Malta,6
Portugal,Mauritania,8
Portugal,Mexico,62
Portugal,Montenegro,0
Portugal,Morocco,395
Portugal,Mozambique,74609
Portugal,Nepal,9
Portugal,Netherlands,1823
Portugal,New Zealand,13
Portugal,Nigeria,42
Portugal,Norway,82
Portugal,Pakistan,250
Portugal,Panama,35
Portugal,Paraguay,6
Portugal,Peru,59
Portugal,Philippines,74
Portugal,Poland,104
Portugal,Republic of Korea,21
Portugal,Republic of Moldova,887
Portugal,Romania,818
Portugal,Russian Federation,680
Portugal,Sao Tome and Principe,5581
Portugal,Senegal,183
Portugal,Serbia,46
Portugal,Sierra Leone,12
Portugal,Singapore,7
Portugal,Slovakia,8
Portugal,Slovenia,8
Portugal,South Africa,6464
Portugal,Spain,11027
Portugal,Sri Lanka,3
Portugal,Swaziland,48
Portugal,Sweden,216
Portugal,Switzerland,3766
Portugal,Syrian Arab Republic,10
Portugal,Thailand,18
Portugal,The former Yugoslav Republic of Macedonia,3
Portugal,Timor-Leste,654
Portugal,Togo,8
Portugal,Tunisia,15
Portugal,Turkey,31
Portugal,Uganda,17
Portugal,Ukraine,3196
Portugal,United Kingdom of Great Britain and Northern Ireland,6866
Portugal,United Republic of Tanzania,48
