country_dest,country_origin,total
Spain,Monaco,124
Spain,Mongolia,16
Spain,Montenegro,0
Spain,Morocco,165214
Spain,Mozambique,153
Spain,Myanmar,12
Spain,Namibia,12
Spain,Nepal,67
Spain,Netherlands,17094
Spain,New Zealand,175
Spain,Nicaragua,1240
Spain,Niger,28
Spain,Nigeria,1884
Spain,Norway,4036
Spain,Oman,3
Spain,Pakistan,3186
Spain,Panama,1407
Spain,Papua New Guinea,3
Spain,Paraguay,1090
Spain,Peru,25606
Spain,Philippines,10514
Spain,Poland,5725
Spain,Portugal,42238
Spain,Qatar,8
Spain,Republic of Korea,1496
Spain,Republic of Moldova,94
Spain,Romania,4375
Spain,Russian Federation,4699
Spain,Rwanda,36
Spain,Saint Lucia,6
Spain,San Marino,15
Spain,Sao Tome and Principe,22
Spain,Saudi Arabia,194
Spain,Senegal,4574
Spain,Serbia,0
Spain,Seychelles,6
Spain,Sierra Leone,391
Spain,Singapore,53
Spain,Slovakia,212
Spain,Slovenia,109
Spain,Somalia,28
Spain,South Africa,914
Spain,Sri Lanka,69
Spain,Sudan,55
Spain,Suriname,18
Spain,Sweden,7207
Spain,Switzerland,38443
Spain,Syrian Arab Republic,2245
Spain,Tajikistan,3
Spain,Thailand,346
Spain,The former Yugoslav Republic of Macedonia,81
Spain,Togo,65
Spain,Trinidad and Tobago,21
Spain,Tunisia,718
Spain,Turkey,590
Spain,Turkmenistan,2
Spain,Tuvalu,19
Spain,Uganda,17
Spain,Ukraine,1038
Spain,United Arab Emirates,22
Spain,United Kingdom of Great Britain and Northern Ireland,74249
Spain,United Republic of Tanzania,43
Spain,United States of America,14474
Spain,Uruguay,12691
Spain,Uzbekistan,41
Spain,Venezuela (Bolivarian Republic of),38704
Spain,Viet Nam,423
Spain,Yemen,4
Spain,Zambia,21
Spain,Zimbabwe,35
The former Yugoslav Republic of Macedonia,Albania,58009
The former Yugoslav Republic of Macedonia,Botswana,5989
The former Yugoslav Republic of Macedonia,Burkina Faso,1006
The former Yugoslav Republic of Macedonia,Croatia,1335
The former Yugoslav Republic of Macedonia,Czech Republic,50
The former Yugoslav Republic of Macedonia,Egypt,1843
The former Yugoslav Republic of Macedonia,Germany,40
The former Yugoslav Republic of Macedonia,Greece,220
The former Yugoslav Republic of Macedonia,Hungary,77
The former Yugoslav Republic of Macedonia,Italy,36
The former Yugoslav Republic of Macedonia,Montenegro,8606
The former Yugoslav Republic of Macedonia,Poland,94
The former Yugoslav Republic of Macedonia,Romania,22
The former Yugoslav Republic of Macedonia,Russian Federation,203
The former Yugoslav Republic of Macedonia,Serbia,16803
The former Yugoslav Republic of Macedonia,Slovakia,35
The former Yugoslav Republic of Macedonia,Slovenia,241
The former Yugoslav Republic of Macedonia,Turkey,13247
The former Yugoslav Republic of Macedonia,Ukraine,61
Austria,Afghanistan,5357
Austria,Albania,1955
Austria,Algeria,802
Austria,Andorra,2
Austria,Angola,212
Austria,Antigua and Barbuda,5
Austria,Argentina,947
Austria,Armenia,1896
Austria,Australia,1547
Austria,Azerbaijan,668
Austria,Bahamas,15
Austria,Bahrain,13
Austria,Bangladesh,1701
Austria,Barbados,13
Austria,Belarus,1036
Austria,Belgium,1600
Austria,Belize,25
Austria,Benin,50
Austria,Bermuda,12
Austria,Bhutan,16
Austria,Bolivia (Plurinational State of),316
Austria,Botswana,104186
Austria,Brazil,17
Austria,British Virgin Islands,3223
Austria,Bulgaria,4
Austria,Burkina Faso,9777
Austria,Burundi,76
Austria,Cambodia,60
Austria,Cameroon,25
Austria,Canada,596
Austria,Cabo Verde,407
Austria,Bonaire, Sint Eustatius and Saba,1582
Austria,Central African Republic,18
Austria,Chad,8
Austria,Chile,782
Austria,China,10934
Austria,China, Hong Kong Special Administrative Region,174
Austria,China, Macao Special Administrative Region,10
Austria,Colombia,975
Austria,Congo,284
Austria,Costa Rica,112
Austria,Côte d'Ivoire,133
Austria,Croatia,49385
Austria,Cuba,547
Austria,Cyprus,201
Austria,Czech Republic,34176
Austria,Democratic People's Republic of Korea,1749
Austria,Democratic Republic of the Congo,436
Austria,Denmark,882
Austria,Djibouti,5
Austria,Dominica,32
Austria,Dominican Republic,1943
Austria,Ecuador,411
Austria,Egypt,9253
Austria,El Salvador,43
Austria,Equatorial Guinea,7
Austria,Eritrea,65
Austria,Estonia,232
Austria,Ethiopia,793
Austria,Fiji,11
Austria,Finland,993
Austria,France,5572
Austria,Gabon,16
Austria,Gambia,391
Austria,Georgia,2061
Austria,Germany,113756
Austria,Ghana,1538
Austria,Greece,2488
Austria,Grenada,9
Austria,Guam,1
Austria,Guatemala,232
Austria,Guinea,188
Austria,Guinea-Bissau,43
Austria,Guyana,12
Austria,Haiti,39
Austria,Honduras,61
Austria,Hungary,16251
Austria,Iceland,117
Austria,India,8436
Austria,Indonesia,755
Austria,Iran (Islamic Republic of),9629
Austria,Iraq,3433
Austria,Ireland,614
Austria,Israel,1593
Austria,Italy,20946
Austria,Jamaica,130
Austria,Japan,1846
Austria,Jordan,465
Austria,Kazakhstan,686
Austria,Kenya,611
Austria,Kuwait,158
Austria,Kyrgyzstan,403
Austria,Lao People's Democratic Republic,78
Austria,Latvia,502
Austria,Lebanon,1145
Austria,Lesotho,3
Austria,Liberia,170
Austria,Libya,287
Austria,Liechtenstein,235
Austria,Lithuania,565
Austria,Luxembourg,474
Austria,Madagascar,47
Austria,Malawi,24
Austria,Malaysia,300
Austria,Maldives,6
Austria,Mali,61
Austria,Malta,68
Austria,Mauritania,21
Austria,Mauritius,72
Austria,Mexico,939
Austria,Micronesia (Federated States of),1
Austria,Monaco,16
Austria,Mongolia,1120
Austria,Montenegro,13573
Austria,Morocco,1197
Austria,Mozambique,42
Austria,Myanmar,44
Austria,Namibia,114
Austria,Nauru,1
Austria,Nepal,365
Austria,Netherlands,5267
Austria,New Zealand,275
Austria,Nicaragua,130
Austria,Niger,20
Austria,Nigeria,5273
Austria,Norway,601
Austria,Oman,20
Austria,Pakistan,2991
Austria,Palau,1
Austria,Panama,39
Austria,Papua New Guinea,37
Austria,Paraguay,142
Austria,Peru,1049
Austria,Philippines,8611
Austria,Poland,38190
Austria,Portugal,1071
Austria,Puerto Rico,4
Austria,Qatar,17
Austria,Republic of Moldova,1106
Austria,Romania,28168
Austria,Russian Federation,19246
Austria,Rwanda,132
Austria,Saint Kitts and Nevis,2
Austria,Saint Lucia,9
Austria,Saint Vincent and the Grenadines,7
Austria,Samoa,3
Austria,San Marino,1
Austria,Sao Tome and Principe,2
Austria,Saudi Arabia,297
Austria,Senegal,208
Austria,Serbia,121286
Austria,Seychelles,27
Austria,Sierra Leone,166
Austria,Singapore,179
Austria,Slovakia,16884
Austria,Slovenia,14355
Austria,Solomon Islands,9
Austria,Somalia,756
Austria,South Africa,1736
Austria,Spain,2562
Austria,Sri Lanka,610
Austria,State of Palestine,172
Austria,Sudan,395
Austria,Suriname,13
Austria,Swaziland,15
Austria,Sweden,2207
Austria,Switzerland,9820
Austria,Syrian Arab Republic,2063
Austria,Tajikistan,177
Austria,Thailand,3484
Austria,The former Yugoslav Republic of Macedonia,13623
Austria,Togo,136
Austria,Tonga,5
Austria,Trinidad and Tobago,43
Austria,Tunisia,2294
Austria,Turkey,99359
Austria,Turkmenistan,87
Austria,Tuvalu,8
Austria,Uganda,170
Austria,Ukraine,5115
Austria,United Arab Emirates,109
Austria,United Kingdom of Great Britain and Northern Ireland,6845
Austria,United Republic of Tanzania,98
Austria,United States of America,6869
Austria,Uruguay,175
Austria,Uzbekistan,469
Austria,Vanuatu,5
Austria,Venezuela (Bolivarian Republic of),569
Austria,Viet Nam,2078
Austria,Yemen,59
Austria,Zambia,71
Austria,Zimbabwe,186
Belgium,Afghanistan,38
Belgium,Albania,1354
Belgium,Algeria,9643
Belgium,Angola,497
Belgium,Argentina,275
Belgium,Armenia,38
Belgium,Australia,488
Belgium,Austria,1498
Belgium,Azerbaijan,38
Belgium,Bahamas,2
Belgium,Bahrain,2
Belgium,Bangladesh,397
Belgium,Barbados,5
Belgium,Belarus,577
Belgium,Benin,781
Belgium,Bhutan,59
Belgium,Bolivia (Plurinational State of),247
Belgium,Botswana,1953
Belgium,Brazil,8
Belgium,British Virgin Islands,1301
Belgium,Burkina Faso,976
Belgium,Burundi,293
Belgium,Cambodia,460
Belgium,Cameroon,128
Belgium,Canada,163
Belgium,Cabo Verde,1640
Belgium,Bonaire, Sint Eustatius and Saba,1910
Belgium,Central African Republic,67
Belgium,Chad,94
Belgium,Chile,1196
Belgium,China,3257
Belgium,Colombia,689
Belgium,Congo,781
Belgium,Costa Rica,60
Belgium,Côte d'Ivoire,449
Belgium,Croatia,534
Belgium,Cuba,213
Belgium,Cyprus,63
Belgium,Czech Republic,415
Belgium,Democratic People's Republic of Korea,390
Belgium,Democratic Republic of the Congo,11142
Belgium,Denmark,2791
Belgium,Djibouti,49
Belgium,Dominica,26
Belgium,Dominican Republic,588
Belgium,Ecuador,956
Belgium,Egypt,626
Belgium,El Salvador,67
Belgium,Equatorial Guinea,781
Belgium,Eritrea,15
Belgium,Estonia,78
Belgium,Ethiopia,781
Belgium,Fiji,5
Belgium,Finland,1645
Belgium,France,99667
Belgium,Gabon,163
Belgium,Gambia,92
Belgium,Georgia,1164
Belgium,Germany,30435
Belgium,Ghana,1448
Belgium,Greece,19136
Belgium,Guatemala,1001
Belgium,Guinea,625
Belgium,Guinea-Bissau,34
Belgium,Guyana,20
Belgium,Haiti,240
Belgium,Honduras,33
Belgium,Hungary,887
Belgium,Iceland,127
Belgium,India,2904
Belgium,Indonesia,694
Belgium,Iran (Islamic Republic of),1292
Belgium,Iraq,38
Belgium,Ireland,2655
Belgium,Israel,1661
Belgium,Italy,222323
Belgium,Jamaica,90
Belgium,Japan,3265
Belgium,Jordan,118
Belgium,Kazakhstan,38
Belgium,Kenya,241
Belgium,Kuwait,7
Belgium,Kyrgyzstan,38
Belgium,Lao People's Democratic Republic,105
Belgium,Latvia,106
Belgium,Lebanon,1260
Belgium,Lesotho,6
Belgium,Liberia,203
Belgium,Libya,80
Belgium,Liechtenstein,5
Belgium,Lithuania,109
Belgium,Luxembourg,4445
Belgium,Madagascar,258
Belgium,Malawi,13
Belgium,Malaysia,190
Belgium,Maldives,1
Belgium,Mali,144
Belgium,Malta,245
Belgium,Mauritania,551
Belgium,Mauritius,712
Belgium,Mexico,823
Belgium,Monaco,5
Belgium,Mongolia,41
Belgium,Montenegro,1296
Belgium,Morocco,121372
Belgium,Mozambique,21
Belgium,Myanmar,27
Belgium,Namibia,7
Belgium,Nauru,0
Belgium,Nepal,38
Belgium,Netherlands,74759
Belgium,New Zealand,124
Belgium,Nicaragua,31
Belgium,Niger,781
Belgium,Nigeria,936
Belgium,Norway,975
Belgium,Oman,1
Belgium,Pakistan,1783
Belgium,Palau,0
Belgium,Panama,34
Belgium,Papua New Guinea,3
Belgium,Paraguay,62
Belgium,Peru,613
Belgium,Philippines,3037
Belgium,Poland,5743
Belgium,Portugal,20152
Belgium,Republic of Korea,38
Belgium,Republic of Moldova,172
Belgium,Romania,2326
Belgium,Russian Federation,1522
Belgium,Rwanda,683
Belgium,San Marino,16
Belgium,Sao Tome and Principe,8
Belgium,Saudi Arabia,22
Belgium,Senegal,712
Belgium,Serbia,7572
Belgium,Seychelles,11
Belgium,Sierra Leone,781
Belgium,Singapore,308
Belgium,Slovakia,617
Belgium,Slovenia,175
Belgium,Somalia,781
Belgium,South Africa,648
Belgium,Spain,47385
Belgium,Sri Lanka,124
Belgium,State of Palestine,13
Belgium,Sudan,110
Belgium,Suriname,61
Belgium,Sweden,3084
Belgium,Switzerland,2205
Belgium,Syrian Arab Republic,695
Belgium,Tajikistan,13
Belgium,Thailand,1712
Belgium,The former Yugoslav Republic of Macedonia,806
Belgium,Togo,781
Belgium,Tunisia,4883
Belgium,Turkey,68285
Belgium,Turkmenistan,5
Belgium,Uganda,96
Belgium,Ukraine,2283
Belgium,United Kingdom of Great Britain and Northern Ireland,24013
Belgium,United Republic of Tanzania,106
Belgium,United States of America,11547
Belgium,Uruguay,61
Belgium,Uzbekistan,38
Belgium,Venezuela (Bolivarian Republic of),203
Belgium,Viet Nam,523
Belgium,Yemen,60
Belgium,Zambia,81
Belgium,Zimbabwe,49
France,Afghanistan,3455
France,Albania,3501
France,Algeria,814417
France,American Samoa,1
France,Andorra,1273
France,Angola,11871
France,Anguilla,9
France,Antigua and Barbuda,20
France,Argentina,10465
France,Armenia,6759
France,Aruba,10
France,Australia,4058
France,Austria,12052
France,Azerbaijan,413
France,Bahamas,67
France,Bahrain,57
France,Bangladesh,2269
France,Barbados,44
France,Belarus,1163
France,Belgium,132113
France,Belize,7
France,Benin,11847
France,Bermuda,55
France,Bhutan,248
France,Bolivia (Plurinational State of),1329
France,Bosnia and Herzegovina,85
France,Botswana,8628
France,Brazil,188
France,British Virgin Islands,21096
France,Bulgaria,34
France,Burkina Faso,9708
France,Burundi,3955
France,Cambodia,1388
France,Cameroon,16887
France,Canada,71472
France,Cabo Verde,38038
France,Bonaire, Sint Eustatius and Saba,17054
France,Central African Republic,8767
France,Chad,2637
France,Chile,13634
France,China,43028
France,China, Hong Kong Special Administrative Region,2299
France,China, Macao Special Administrative Region,115
France,Colombia,15537
France,Comoros,19469
France,Congo,49960
France,Cook Islands,4
France,Costa Rica,435
France,Côte d'Ivoire,42266
France,Croatia,10802
France,Cuba,2097
France,Cyprus,1108
France,Czech Republic,11915
France,Democratic People's Republic of Korea,102
France,Democratic Republic of the Congo,33563
France,Denmark,6991
France,Djibouti,3149
France,Dominica,768
France,Dominican Republic,469
France,Ecuador,1637
France,Egypt,23179
France,El Salvador,1032
France,Equatorial Guinea,149
France,Eritrea,166
France,Estonia,855
France,Ethiopia,3975
France,Faeroe Islands,4
France,Fiji,96
France,Finland,4555
France,Gabon,8196
France,Gambia,1372
France,Georgia,1381
France,Germany,177141
France,Ghana,5756
France,Gibraltar,65
France,Greece,14368
France,Greenland,13
France,Guatemala,1667
France,Guinea,8069
France,Guinea-Bissau,8321
France,Guyana,31
France,Haiti,27102
France,Honduras,498
France,Hungary,13837
France,Iceland,409
France,India,26652
France,Indonesia,3977
France,Iran (Islamic Republic of),24114
France,Iraq,4763
France,Ireland,6919
France,Isle of Man,13
France,Israel,6056
France,Italy,538661
France,Jamaica,478
France,Japan,18648
France,Jordan,971
France,Kazakhstan,450
France,Kenya,978
France,Kiribati,1
France,Kuwait,702
France,Kyrgyzstan,106
France,Lao People's Democratic Republic,51926
France,Latvia,1353
France,Lebanon,39847
France,Lesotho,10
France,Liberia,829
France,Libya,1398
France,Liechtenstein,106
France,Lithuania,1597
France,Luxembourg,8275
France,Madagascar,39993
France,Malawi,80
France,Malaysia,1962
France,Maldives,4
France,Mali,50893
France,Malta,940
France,Mauritania,11652
France,Mauritius,39333
France,Mexico,6509
France,Micronesia (Federated States of),1
France,Monaco,3388
France,Mongolia,297
France,Montenegro,980
France,Montserrat,6
France,Morocco,737068
France,Mozambique,1082
France,Myanmar,695
France,Namibia,108
France,Nepal,730
France,Netherlands,35533
France,New Zealand,1261
France,Nicaragua,505
France,Niger,1764
France,Nigeria,2798
France,Norway,3363
France,Oman,22
France,Pakistan,16083
France,Panama,370
France,Papua New Guinea,112
France,Paraguay,780
France,Peru,8162
France,Philippines,8237
France,Poland,139427
France,Portugal,806641
France,Puerto Rico,300
France,Qatar,156
France,Republic of Korea,18820
France,Republic of Moldova,889
France,Romania,32961
France,Russian Federation,22069
France,Rwanda,3252
France,Saint Helena,1
France,Saint Kitts and Nevis,6
France,Saint Lucia,160
France,Saint Vincent and the Grenadines,96
France,Samoa,28
France,San Marino,256
France,Sao Tome and Principe,132
France,Saudi Arabia,1286
France,Senegal,76187
France,Serbia,1960
France,Seychelles,443
France,Sierra Leone,736
France,Singapore,1392
France,Slovakia,2861
France,Slovenia,3463
France,Solomon Islands,4
France,Somalia,1533
France,South Africa,2475
France,Spain,447770
France,Sri Lanka,34109
France,State of Palestine,877
France,Sudan,1169
France,Suriname,276
France,Swaziland,9
France,Sweden,10949
France,Switzerland,62850
France,Syrian Arab Republic,14085
France,Tajikistan,31
France,Thailand,12461
France,The former Yugoslav Republic of Macedonia,76894
France,Timor-Leste,1
France,Togo,14992
France,Tonga,170
France,Trinidad and Tobago,278
France,Tunisia,285233
France,Turkey,248944
France,Turkmenistan,224
France,Turks and Caicos Islands,7
France,Tuvalu,1
France,Uganda,435
France,Ukraine,8124
France,United Arab Emirates,275
France,United Kingdom of Great Britain and Northern Ireland,105643
France,United Republic of Tanzania,650
France,United States of America,41562
France,United States Virgin Islands,1
France,Uruguay,2132
France,Uzbekistan,313
France,Vanuatu,132
France,Venezuela (Bolivarian Republic of),3358
France,Viet Nam,102298
France,Western Sahara,16
France,Yemen,941
France,Zambia,284
France,Zimbabwe,399
Germany,Afghanistan,51537
Germany,Albania,8303
Germany,Algeria,12366
Germany,Argentina,4616
Germany,Armenia,7892
Germany,Australia,6836
Germany,Austria,185418
Germany,Azerbaijan,6621
Germany,Bangladesh,5304
Germany,Belarus,10522
Germany,Belgium,22307
Germany,Benin,859
Germany,Bolivia (Plurinational State of),1653
Germany,Botswana,129718
Germany,British Virgin Islands,17392
Germany,Burkina Faso,30146
Germany,Burundi,1296
Germany,Cambodia,331
Germany,Canada,1266
Germany,Cabo Verde,5590
Germany,Bonaire, Sint Eustatius and Saba,10444
Germany,Chad,281
Germany,Chile,6584
Germany,China,34512
Germany,Colombia,6401
Germany,Congo,844
Germany,Costa Rica,639
Germany,Côte d'Ivoire,1745
Germany,Croatia,179958
Germany,Cuba,4993
Germany,Cyprus,631
Germany,Czech Republic,64364
Germany,Democratic People's Republic of Korea,1453
Germany,Democratic Republic of the Congo,9428
Germany,Denmark,18466
Germany,Dominican Republic,2828
Germany,Ecuador,2397
Germany,Egypt,12245
Germany,El Salvador,504
Germany,Eritrea,3979
Germany,Estonia,5310
Germany,Ethiopia,17204
Germany,Finland,13312
Germany,France,97944
Germany,Gabon,182
Germany,Gambia,2261
Germany,Georgia,5946
Germany,Ghana,21454
Germany,Greece,345405
Germany,Guatemala,618
Germany,Guinea,1345
Germany,Haiti,350
Germany,Honduras,498
Germany,Hungary,69867
Germany,Iceland,1370
Germany,India,32944
Germany,Indonesia,9827
Germany,Iran (Islamic Republic of),100027
Germany,Iraq,32864
Germany,Ireland,13677
Germany,Israel,9305
Germany,Italy,492300
Germany,Jamaica,985
Germany,Japan,27918
Germany,Jordan,11543
Germany,Kazakhstan,248645
Germany,Kenya,2966
Germany,Kyrgyzstan,16588
Germany,Lao People's Democratic Republic,1709
Germany,Latvia,8067
Germany,Lebanon,47656
Germany,Liberia,2891
Germany,Libya,2068
Germany,Liechtenstein,99
Germany,Lithuania,9451
Germany,Luxembourg,5626
Germany,Madagascar,538
Germany,Malaysia,3016
Germany,Mali,722
Germany,Malta,295
Germany,Mexico,4652
Germany,Montenegro,37033
Germany,Morocco,75112
Germany,Myanmar,431
Germany,Nepal,1386
Germany,Netherlands,111594
Germany,New Zealand,1178
Germany,Nicaragua,634
Germany,Niger,519
Germany,Nigeria,14054
Germany,Norway,6815
Germany,Pakistan,31202
Germany,Panama,237
Germany,Paraguay,731
Germany,Peru,6123
Germany,Philippines,23278
Germany,Poland,459633
Germany,Portugal,111027
Germany,Republic of Korea,20781
Germany,Republic of Moldova,8538
Germany,Romania,249921
Germany,Russian Federation,490548
Germany,Rwanda,599
Germany,Saudi Arabia,875
Germany,Senegal,2171
Germany,Serbia,512812
Germany,Sierra Leone,3113
Germany,Singapore,894
Germany,Slovakia,20363
Germany,Slovenia,19580
Germany,Somalia,6853
Germany,South Africa,4560
Germany,Spain,133808
Germany,Sri Lanka,43756
Germany,Sweden,15721
Germany,Switzerland,34981
Germany,Syrian Arab Republic,20223
Germany,Tajikistan,4140
Germany,Thailand,26601
Germany,The former Yugoslav Republic of Macedonia,44914
Germany,Togo,6485
Germany,Trinidad and Tobago,404
Germany,Tunisia,25283
Germany,Turkey,1617880
Germany,Turkmenistan,1774
Germany,Uganda,1151
Germany,Ukraine,85683
Germany,United Kingdom of Great Britain and Northern Ireland,107736
Germany,United Republic of Tanzania,907
Germany,United States of America,104837
Germany,Uruguay,782
Germany,Uzbekistan,9029
Germany,Venezuela (Bolivarian Republic of),2306
Germany,Viet Nam,75465
Germany,Yemen,1342
Germany,Zambia,342
Liechtenstein,Argentina,0
Liechtenstein,Austria,2334
Liechtenstein,Belgium,11
Liechtenstein,Botswana,361
Liechtenstein,British Virgin Islands,50
Liechtenstein,Burkina Faso,21
Liechtenstein,China,40
Liechtenstein,Colombia,0
Liechtenstein,Croatia,135
Liechtenstein,Czech Republic,11
Liechtenstein,Denmark,19
Liechtenstein,Dominican Republic,1
Liechtenstein,Estonia,15
Liechtenstein,Finland,1
Liechtenstein,France,70
Liechtenstein,Germany,1244
Liechtenstein,Greece,94
Liechtenstein,Hungary,7
Liechtenstein,Iceland,1
Liechtenstein,India,0
Liechtenstein,Ireland,5
Liechtenstein,Italy,1148
Liechtenstein,Lao People's Democratic Republic,0
Liechtenstein,Luxembourg,7
Liechtenstein,Mexico,0
Liechtenstein,Montenegro,94
Liechtenstein,Netherlands,51
Liechtenstein,Norway,9
Liechtenstein,Philippines,0
Liechtenstein,Poland,13
Liechtenstein,Portugal,390
Liechtenstein,Romania,5
Liechtenstein,Russian Federation,13
Liechtenstein,Serbia,461
Liechtenstein,Slovakia,21
Liechtenstein,Slovenia,63
Liechtenstein,South Africa,0
Liechtenstein,Spain,391
Liechtenstein,Sweden,23
Liechtenstein,Switzerland,4531
Liechtenstein,Thailand,1
Liechtenstein,The former Yugoslav Republic of Macedonia,529
Liechtenstein,Tunisia,0
Liechtenstein,Turkey,997
Liechtenstein,Ukraine,6
Liechtenstein,United Kingdom of Great Britain and Northern Ireland,37
Liechtenstein,United States of America,40
Luxembourg,Albania,275
Luxembourg,Algeria,92
Luxembourg,Argentina,36
Luxembourg,Australia,70
Luxembourg,Austria,487
Luxembourg,Bangladesh,27
Luxembourg,Belarus,39
Luxembourg,Belgium,11879
Luxembourg,Botswana,2220
Luxembourg,British Virgin Islands,273
Luxembourg,Burkina Faso,68
Luxembourg,Cameroon,1278
Luxembourg,Cabo Verde,55
Luxembourg,Bonaire, Sint Eustatius and Saba,217
Luxembourg,Chile,53
Luxembourg,China,966
Luxembourg,Colombia,24
Luxembourg,Croatia,380
Luxembourg,Cuba,21
Luxembourg,Cyprus,2
Luxembourg,Czech Republic,79
Luxembourg,Democratic Republic of the Congo,89
Luxembourg,Denmark,1438
Luxembourg,Dominica,105
Luxembourg,Dominican Republic,32
Luxembourg,Egypt,23
Luxembourg,Estonia,16
Luxembourg,Finland,445
Luxembourg,France,15658
Luxembourg,Germany,10558
Luxembourg,Greece,805
Luxembourg,Hungary,89
Luxembourg,Iceland,273
Luxembourg,India,177
Luxembourg,Iran (Islamic Republic of),212
Luxembourg,Ireland,585
Luxembourg,Israel,38
Luxembourg,Italy,14300
Luxembourg,Japan,290
Luxembourg,Latvia,7
Luxembourg,Lebanon,31
Luxembourg,Lithuania,12
Luxembourg,Malaysia,24
Luxembourg,Malta,12
Luxembourg,Mauritius,48
Luxembourg,Mexico,25
Luxembourg,Montenegro,4925
Luxembourg,Morocco,169
Luxembourg,Nepal,28
Luxembourg,Netherlands,3111
Luxembourg,New Zealand,21
Luxembourg,Norway,161
Luxembourg,Peru,91
Luxembourg,Philippines,173
Luxembourg,Poland,642
Luxembourg,Portugal,40221
Luxembourg,Republic of Korea,46
Luxembourg,Romania,203
Luxembourg,Russian Federation,358
Luxembourg,Rwanda,22
Luxembourg,Senegal,27
Luxembourg,Serbia,2288
Luxembourg,Slovakia,65
Luxembourg,Slovenia,51
Luxembourg,South Africa,42
Luxembourg,Spain,2142
Luxembourg,Sweden,707
Luxembourg,Switzerland,554
Luxembourg,Thailand,159
Luxembourg,The former Yugoslav Republic of Macedonia,1124
Luxembourg,Tunisia,115
Luxembourg,Turkey,184
Luxembourg,Ukraine,160
Luxembourg,United Kingdom of Great Britain and Northern Ireland,3041
Luxembourg,United States of America,1066
Luxembourg,Venezuela (Bolivarian Republic of),23
Luxembourg,Viet Nam,66
Monaco,France,7401
Monaco,Italy,4180
Netherlands,Afghanistan,14531
Netherlands,Albania,267
Netherlands,Algeria,2694
Netherlands,Angola,2543
Netherlands,Anguilla,9
Netherlands,Antigua and Barbuda,16
Netherlands,Argentina,1785
Netherlands,Armenia,62
Netherlands,Aruba,630
Netherlands,Australia,8368
Netherlands,Austria,6701
Netherlands,Azerbaijan,58
Netherlands,Bahamas,34
Netherlands,Bahrain,71
Netherlands,Bangladesh,590
Netherlands,Barbados,54
Netherlands,Belarus,19
Netherlands,Belgium,42604
Netherlands,Benin,77
Netherlands,Bermuda,13
Netherlands,Bhutan,13
Netherlands,Bolivia (Plurinational State of),317
Netherlands,Bosnia and Herzegovina,3199
Netherlands,Botswana,288
Netherlands,Brazil,130
Netherlands,British Virgin Islands,5699
Netherlands,Bulgaria,402
Netherlands,Burkina Faso,1217
Netherlands,Burundi,133
Netherlands,Cambodia,326
Netherlands,Cameroon,9257
Netherlands,Canada,384
Netherlands,Cabo Verde,634
Netherlands,Bonaire, Sint Eustatius and Saba,7185
Netherlands,Central African Republic,20
Netherlands,Chad,40
Netherlands,Chile,2673
Netherlands,China,26141
Netherlands,Colombia,6784
Netherlands,Congo,433
Netherlands,Costa Rica,304
Netherlands,Côte d'Ivoire,260
Netherlands,Croatia,81
Netherlands,Cuba,460
Netherlands,Curaçao,44774
Netherlands,Cyprus,182
Netherlands,Czech Republic,3953
Netherlands,Democratic People's Republic of Korea,2
Netherlands,Democratic Republic of the Congo,3316
Netherlands,Denmark,2527
Netherlands,Djibouti,70
Netherlands,Dominica,48
Netherlands,Dominican Republic,3933
Netherlands,Ecuador,646
Netherlands,Egypt,6789
Netherlands,El Salvador,197
Netherlands,Equatorial Guinea,13
Netherlands,Eritrea,228
Netherlands,Estonia,121
Netherlands,Ethiopia,5474
Netherlands,Fiji,8
Netherlands,Finland,1655
Netherlands,France,15164
Netherlands,Gabon,51
Netherlands,Gambia,164
Netherlands,Georgia,46
Netherlands,Germany,123377
Netherlands,Ghana,8266
Netherlands,Gibraltar,16
Netherlands,Greece,6024
Netherlands,Grenada,20
Netherlands,Guatemala,242
Netherlands,Guinea,577
Netherlands,Guinea-Bissau,108
Netherlands,Guyana,2020
Netherlands,Haiti,399
Netherlands,Honduras,184
Netherlands,Hungary,4859
Netherlands,Iceland,277
Netherlands,India,8940
Netherlands,Indonesia,173584
Netherlands,Iran (Islamic Republic of),12357
Netherlands,Iraq,15178
Netherlands,Ireland,3923
Netherlands,Israel,3486
Netherlands,Italy,15067
Netherlands,Jamaica,577
Netherlands,Japan,4799
Netherlands,Jordan,572
Netherlands,Kazakhstan,5
Netherlands,Kenya,1355
Netherlands,Kuwait,952
Netherlands,Kyrgyzstan,0
Netherlands,Lao People's Democratic Republic,80
Netherlands,Latvia,188
Netherlands,Lebanon,2263
Netherlands,Lesotho,60
Netherlands,Liberia,1443
Netherlands,Libya,293
Netherlands,Lithuania,253
Netherlands,Luxembourg,587
Netherlands,Madagascar,100
Netherlands,Malawi,161
Netherlands,Malaysia,2362
Netherlands,Mali,70
Netherlands,Malta,155
Netherlands,Mauritania,240
Netherlands,Mauritius,213
Netherlands,Mexico,968
Netherlands,Monaco,33
Netherlands,Mongolia,39
Netherlands,Morocco,130895
Netherlands,Mozambique,317
Netherlands,Myanmar,126
Netherlands,Namibia,99
Netherlands,Nepal,303
Netherlands,New Zealand,2968
Netherlands,Nicaragua,195
Netherlands,Niger,76
Netherlands,Nigeria,2580
Netherlands,Norway,2008
Netherlands,Oman,257
Netherlands,Pakistan,8428
